1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES
3259,TX,Texas,32,n/a,,,,,Party Votes:,D,10681,,,,,,,,,,,
3260,TX,Texas,32,H2TX30103,,Ed,Rankin,"Rankin, Ed",,LIB,*,,,,4276,2.73933989339893%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3261,TX,Texas,32,n/a,,,,,District Votes:,,56236,,,,156096,,,,,,,
3262,TX,Texas,,n/a,,,,,,,,,,,,,,,,,,
3263,TX,Texas,33,H2TX33073,(I),Marc,Veasey,"Veasey, Marc",,D,13292,73.477059148701%,,,43769,86.5136780518659%,,,,,W,
3264,TX,Texas,33,H4TX33012,,Tom,Sanchez,"Sanchez, Tom",,D,4798,26.5229408512991%,,,,,,,,,,
3265,TX,Texas,33,n/a,,,,,Party Votes:,D,18090,,,,,,,,,,,
3266,TX,Texas,33,H4TX33020,,Jason,Reeves,"Reeves, Jason",,LIB,*,,,,6823,13.4863219481341%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3267,TX,Texas,33,n/a,,,,,District Votes:,,18090,,,,50592,,,,,,,
3268,TX,Texas,,n/a,,,,,,,,,,,,,,,,,,
3269,TX,Texas,34,H2TX27190,(I),Filemon B.,Vela,"Vela, Filemon B.",,D,26237,100%,,,47503,59.470185410068%,,,,,W,
3270,TX,Texas,34,n/a,,,,,Party Votes:,D,26237,,,,,,,,,,,
3271,TX,Texas,34,H4TX34010,,Larry S.,Smith,"Smith, Larry S.",,R,7427,100%,,,30811,38.5730560737133%,,,,,,
3272,TX,Texas,34,n/a,,,,,Party Votes:,R,7427,,,,,,,,,,,
3273,TX,Texas,34,H8TX22149,,Ryan,Rowley,"Rowley, Ryan",,LIB,*,,,,1563,1.95675851621869%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3274,TX,Texas,34,H0TX15066,,Doug (Perla),Purl,"Purl, Doug (Perla)",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3275,TX,Texas,34,n/a,,,,,District Votes:,,33664,,,,79877,,,,,,,
3276,TX,Texas,,n/a,,,,,,,,,,,,,,,,,,
3277,TX,Texas,35,H4TX10028,(I),Lloyd,Doggett,"Doggett, Lloyd",,D,15399,100%,,,60124,62.482722785139%,,,,,W,
3278,TX,Texas,35,n/a,,,,,Party Votes:,D,15399,,,,,,,,,,,
3279,TX,Texas,35,H2TX35029,,Susan,Narvaiz,"Narvaiz, Susan",,R,9717,100%,,,32040,33.2969602494154%,,,,,,
3280,TX,Texas,35,n/a,,,,,Party Votes:,R,9717,,,,,,,,,,,
3281,TX,Texas,35,H0TX25107,,Cory W.,Bruner,"Bruner, Cory W.",,LIB,*,,,,2767,2.87555209145233%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3282,TX,Texas,35,H4TX35017,,Kat,Swift,"Swift, Kat",,GRE,*,,,,1294,1.34476487399325%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3283,TX,Texas,35,n/a,,,,,District Votes:,,25116,,,,96225,,,,,,,
3284,TX,Texas,,n/a,,,,,,,,,,,,,,,,,,
3285,TX,Texas,36,H6TX02079,,Brian,Babin,"Babin, Brian",,R,17194,33.3650282343353%,19301,57.8393766856458%,101663,75.9574722433915%,,,,,W,
3286,TX,Texas,36,H4TX10085,,Ben,Streusand,"Streusand, Ben",,R,12024,23.3326218151476%,14069,42.1606233143542%,,,,,,,,
3287,TX,Texas,36,H8TX22131,,John,Manlove,"Manlove, John",,R,3556,6.90043273242388%,,,,,,,,,,
3288,TX,Texas,36,H4TX36023,,Doug,Centilli,"Centilli, Doug",,R,3506,6.80340752527507%,,,,,,,,,,
3289,TX,Texas,36,H4TX36056,,Phil,Fitzgerald,"Fitzgerald, Phil",,R,3388,6.57442803640386%,,,,,,,,,,
3290,TX,Texas,36,H4TX36064,,Robin,Riley,"Riley, Robin",,R,2648,5.13845497060136%,,,,,,,,,,
3291,TX,Texas,36,H4TX36049,,Dave,Norman,"Norman, Dave",,R,2325,4.51167213242%,,,,,,,,,,
3292,TX,Texas,36,H0TX18235,,Chuck,Meyer,"Meyer, Chuck",,R,1574,3.05435352104477%,,,,,,,,,,
3293,TX,Texas,36,H4TX36015,,John,Amdur,"Amdur, John",,R,1470,2.85254109017523%,,,,,,,,,,
3294,TX,Texas,36,H2TX36068,,Kim I.,Morrell,"Morrell, Kim I.",,R,1444,2.80208798245784%,,,,,,,,,,
3295,TX,Texas,36,H2TX36035,,Jim,Engstrand,"Engstrand, Jim",,R,1288,2.49936933615353%,,,,,,,,,,
3296,TX,Texas,36,H4TX36031,,Pat,Kasprzak,"Kasprzak, Pat",,R,1116,2.1656026235616%,,,,,,,,,,
3297,TX,Texas,36,n/a,,,,,Party Votes:,R,51533,,33370,,,,,,,,,
3298,TX,Texas,36,H2TX36134,,Michael K.,Cole,"Cole, Michael K.",,D,6507,100%,,,29543,22.0730413472602%,,,,,,
3299,TX,Texas,36,n/a,,,,,Party Votes:,D,6507,,,,,,,,,,,
3300,TX,Texas,36,H4TX36080,,Rodney,Veach,"Veach, Rodney",,LIB,*,,,,1951,1.45768891678247%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3301,TX,Texas,36,H4TX36072,,Robb,Rourke,"Rourke, Robb",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3302,TX,Texas,36,H4TX08055,,"Hal J., Jr.",Ridley,"Ridley, Hal J., Jr.",,GRE,*,,,,685,0.511797492565861%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 15, 2014, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 22, 2014, for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3303,TX,Texas,36,n/a,,,,,District Votes:,,58040,,33370,,133842,,,,,,,
3304,TX,Texas,36,n/a,,,,,,,,,,,,,,,,,,
3305,TX,Texas,H,n/a,,,,,Total State Votes:,,1588822,,90169,,4453499,,,,,,,
3306,TX,Texas,,n/a,,,,,,,,,,,,,,,,,,
3307,,,,n/a,,,,,,,,,,,,,,,,,,
3308,UT,Utah,01,H2UT01094,(I),Rob,Bishop,"Bishop, Rob",,R,*,,,,84231,64.7761354722611%,,,,,W,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3309,UT,Utah,01,H4UT01116,,David Yu-Lin,Chiu,"Chiu, David Yu-Lin",,R,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3310,UT,Utah,01,H2UT01235,,Donna,McAleer,"McAleer, Donna",,D,*,,,,36422,28.0095974898873%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3311,UT,Utah,01,H4UT01090,,Peter C.,Clemens,"Clemens, Peter C.",,D,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3312,UT,Utah,01,H4UT01108,,Craig,Bowden,"Bowden, Craig",,LIB,*,,,,4847,3.72748665733577%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3313,UT,Utah,01,H4UT01124,,Dwayne A.,Vance,"Vance, Dwayne A.",,IAP,,,,,4534,3.48678038051587%,,,,,,
3314,UT,Utah,01,n/a,,,,,District Votes:,,,,,,130034,,,,,,,
3315,UT,Utah,,n/a,,,,,,,,,,,,,,,,,,
3316,UT,Utah,02,H2UT02324,(I),Chris,Stewart,"Stewart, Chris",,R,*,,,,88915,60.8223657208526%,,,,,W,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3317,UT,Utah,02,H4UT03146,,Larry,Meyers,"Meyers, Larry",,R,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3318,UT,Utah,02,H4UT02213,,Vaughn,Hatton,"Hatton, Vaughn",,R,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3319,UT,Utah,02,H4UT02205,,Zachary A.,Hartman,"Hartman, Zachary A.",,R,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3320,UT,Utah,02,H4UT02197,,Luz,Robles,"Robles, Luz",,D,*,,,,47585,32.5505513448436%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3321,UT,Utah,02,H4UT02221,,Shaun,McCausland,"McCausland, Shaun",,CON,*,,,,4509,3.08438449120311%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3322,UT,Utah,02,H2UT03140,,Wayne L.,Hill,"Hill, Wayne L.",,IAP,,,,,3328,2.27652064464936%,,,,,,
3323,UT,Utah,02,H4UT02239,,Bill,Barron,"Barron, Bill",,UN,,,,,1734,1.18614386953786%,,,,,,
3324,UT,Utah,02,H4UT02247,,Warren,Rogers,"Rogers, Warren",,W,,,,,117,0.0800339289134539%,,,,,,
3325,UT,Utah,02,n/a,,,,,District Votes:,,,,,,146188,,,,,,,
3326,UT,Utah,,n/a,,,,,,,,,,,,,,,,,,
3327,UT,Utah,03,H8UT03089,(I),Jason,Chaffetz,"Chaffetz, Jason",,R,*,,,,102952,72.2064805723103%,,,,,W,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3328,UT,Utah,03,H4UT03161,,Mark,Hedengren,"Hedengren, Mark",,R,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3329,UT,Utah,03,H4UT03179,,Robert J.,Stevens,"Stevens, Robert J.",,R,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3330,UT,Utah,03,H4UT03153,,Brian,Wonnacott,"Wonnacott, Brian",,D,*,,,,32059,22.4849207462477%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3331,UT,Utah,03,H4UT03195,,Zack,Strong,"Strong, Zack",,IAP,,,,,3192,2.23874316173376%,,,,,,
3332,UT,Utah,03,H4UT03211,,Stephen P.,Tryon,"Tryon, Stephen P.",,UN,,,,,2584,1.81231589283209%,,,,,,
3333,UT,Utah,03,H4UT03203,,Ben J.,Mates,"Mates, Ben J.",,UN,,,,,1513,1.06115864777669%,,,,,,
3334,UT,Utah,03,H4UT03237,,David A.,Else,"Else, David A.",,W,,,,,280,0.196380979099453%,,,,,,
3335,UT,Utah,03,n/a,,,,,District Votes:,,,,,,142580,,,,,,,
3336,UT,Utah,,n/a,,,,,,,,,,,,,,,,,,
3337,UT,Utah,04,H2UT04023,,Mia B.,Love,"Love, Mia B.",,R,*,,,,74936,50.9186779734725%,,,,,W,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3338,UT,Utah,04,H2UT04049,,Bob,Fuehr,"Fuehr, Bob",,R,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3339,UT,Utah,04,H4UT04011,,Doug,Owens,"Owens, Doug",,D,*,,,,67425,45.8149869536856%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3340,UT,Utah,04,H4UT04029,,Bill,Peterson,"Peterson, Bill",,D,,,,,,,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3341,UT,Utah,04,H4UT04052,,Tim,Aalders,"Aalders, Tim",,IAP,,,,,2032,1.38073494237878%,,,,,,
3342,UT,Utah,04,H4UT04045,,Collin Robert,Simonsen,"Simonsen, Collin Robert",,CON,*,,,,1424,0.967601652533159%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3343,UT,Utah,04,H2UT04056,,Jim L.,Vein,"Vein, Jim L.",,LIB,*,,,,1351,0.917998477929985%,,,,,,"*  Conventions are held by the political parties prior to the primary election.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Libertarian conventions were held on April 26, 2014, and the Constitution Party convention was held on May 3, 2014.  Convention nominees are noted with an asterisk. The convention results listed on the next tab were obtained from the state parties."
3344,UT,Utah,04,n/a,,,,,District Votes:,,,,,,147168,,,,,,,
3345,UT,Utah,,n/a,,,,,,,,,,,,,,,,,,
3346,UT,Utah,H,n/a,,,,,Total State Votes:,,,,,,565970,,,,,,,
3347,,,,n/a,,,,,,,,,,,,,,,,,,
3348,VT,Vermont,00,H6VT00160,(I),Peter,Welch,"Welch, Peter",,D,19248,98.8496302382909%,,,123349,64.4106650513827%,,,,,W,
3349,VT,Vermont,00,n/a,,,Scattered,Scattered,,W(D),224,1.15036976170912%,,,,,,,,,,
3350,VT,Vermont,00,n/a,,,,,Party Votes:,D,19472,,,,,,,,,,,
3351,VT,Vermont,00,H2VT00110,,Mark,Donka,"Donka, Mark",,R,4340,33.6747361887027%,,,59432,31.0343387083299%,,,,,,
3352,VT,Vermont,00,H4VT00108,,Donald,Russell,"Russell, Donald",,R,4026,31.2383612662942%,,,,,,,,,,
3353,VT,Vermont,00,H4VT00090,,Donald W.,Nolte,"Nolte, Donald W.",,R,3803,29.508069522036%,,,,,,,,,,
3354,VT,Vermont,00,n/a,,,Scattered,Scattered,,W(R),719,5.5788330229671%,,,,,,,,,,
3355,VT,Vermont,00,n/a,,,,,Party Votes:,R,12888,,,,,,,,,,,
3356,VT,Vermont,00,H8VT00141,,Cris,Ericson,"Ericson, Cris",,IND,,,,,2750,1.4360013367867%,,,,,,
3357,VT,Vermont,00,H4VT00116,,Matthew,Andrews,"Andrews, Matthew",,LBU,142,95.9459459459459%,,,2071,1.08143955217646%,,,,,,
3358,VT,Vermont,00,n/a,,,Scattered,Scattered,,W(LBU),6,4.05405405405405%,,,,,,,,,,
3359,VT,Vermont,00,n/a,,,,,Party Votes:,LBU,148,,,,,,,,,,,
3360,VT,Vermont,00,H6VT00228,,Jerry,Trudell,"Trudell, Jerry",,ENI,,,,,2024,1.05689698387501%,,,,,,
3361,VT,Vermont,00,H4VT00124,,Randall,Meyer,"Meyer, Randall",,IND,,,,,1685,0.879877182722032%,,,,,,
3362,VT,Vermont,00,n/a,,,Scattered,Scattered,,W(PRO),90,100%,,,,,,,,,,
3363,VT,Vermont,00,n/a,,,,,Party Votes:,PRO,90,,,,,,,,,,,
3364,VT,Vermont,00,n/a,,,Scattered,Scattered,,W,,,,,193,0.100781184727212%,,,,,,
3365,VT,Vermont,00,n/a,,,,,District Votes:,,32598,,,,191504,,,,,,,
3366,VT,Vermont,,n/a,,,,,,,,,,,,,,,,,,
3367,VT,Vermont,H,n/a,,,,,Total State Votes:,,32598,,,,191504,,,,,,,
3368,VT,Vermont,,n/a,,,,,,,,,,,,,,,,,,
3369,,,,n/a,,,,,,,,,,,,,,,,,,
3370,VI,Virgin Islands,00,H2VI00082,,Stacey,Plaskett,"Plaskett, Stacey",,D,4866,49.8769987699877%,,,21224,90.654365282761%,,,,,W,
3371,VI,Virgin Islands,00,H4VI00146,,Shawn-Michael,Malone,"Malone, Shawn-Michael",,D,4134,42.3739237392374%,,,,,,,,,,
3372,VI,Virgin Islands,00,H4VI00138,,"Emmett, II",Hansen,"Hansen, Emmett, II",,D,750,7.68757687576876%,,,,,,,,,,
3373,VI,Virgin Islands,00,n/a,,Stephen,Colbert,"Colbert, Stephen",,W(D),1,0.010250102501025%,,,,,,,,,,
3374,VI,Virgin Islands,00,H0VI00037,,Vince,Danet,"Danet, Vince",,W(D),1,0.010250102501025%,,,,,,,,,,
3375,VI,Virgin Islands,00,n/a,,Kermit the,Frog,"Frog, Kermit the",,W(D),1,0.010250102501025%,,,,,,,,,,
3376,VI,Virgin Islands,00,n/a,,Mary,Kilpatrick,"Kilpatrick, Mary",,W(D),1,0.010250102501025%,,,,,,,,,,
3377,VI,Virgin Islands,00,n/a,,Michael,Sheesley,"Sheesley, Michael",,W(D),1,0.010250102501025%,,,,,,,,,,
3378,VI,Virgin Islands,00,n/a,,Edward,Thomas,"Thomas, Edward",,W(D),1,0.010250102501025%,,,,,,,,,,
3379,VI,Virgin Islands,00,n/a,,,,,Party Votes:,D,9756,,,,,,,,,,,
3380,VI,Virgin Islands,00,H0VI00037,,Vince,Danet,"Danet, Vince",,R,Unopposed,,,,1964,8.38886041346318%,,,,,,
3381,VI,Virgin Islands,00,n/a,,,Scattered,Scattered,,W,,,,,224,0.956774303775842%,,,,,,
3382,VI,Virgin Islands,00,n/a,,,,,District Votes:,,9756,,,,23412,,,,,,,
3383,VI,Virgin Islands,,n/a,,,,,,,,,,,,,,,,,,
3384,VI,Virgin Islands,H,n/a,,,,,Total State Votes:,,9756,,,,23412,,,,,,,
3385,,,,n/a,,,,,,,,,,,,,,,,,,
3386,VA,Virginia,01,H8VA01147 ,(I),"Robert J. ""Rob"" ",Wittman,"Wittman, Robert J. ""Rob"" ",,R,13292,76.1675548679159%,,,131861,62.9044799900773%,,,,,W,
3387,VA,Virginia,01,H4VA01062 ,,Anthony T.,Riedel,"Riedel, Anthony T.",,R,4159,23.8324451320841%,,,,,,,,,,
3388,VA,Virginia,01,n/a,,,,,Party Votes:,R,17451,,,,,,,,,,,
3389,VA,Virginia,01,H4VA01070,,"Norman G. ""Norm",Mosher,"Mosher, Norman G. ""Norm",,D,**,,,,72059,34.3758497478783%,,,,,,"*  In Virginia, the political parties may choose to nominate by convention rather than by primary election.  The Democratic Party convention dates were 6/7/14 (District 1) and 5/31/14 (District 5).  Democratic caucuses were held on 5/29/2014 (District 4), 6/8/14 (District 7) and 6/10/14 (District 10).  The Republican Party convention dates were 4/26/14 (District 8) and 5/10/14 (District 11).  A Republican Party canvass was held on 4/26/14 for District 10.  The vote totals in these districts are from the applicable convention, caucus or party canvass, and the nominees are noted with two asterisks."
3390,VA,Virginia,01,H0VA01185,,Glenda Gail,Parker,"Parker, Glenda Gail",,IGR,,,,,5097,2.43153119200843%,,,,,,
3391,VA,Virginia,01,n/a,,,Scattered,Scattered,,W,,,,,604,0.288139070035922%,,,,,,
3392,VA,Virginia,01,n/a,,,,,District Votes:,,17451,,,,209621,,,,,,,
3393,VA,Virginia,,n/a,,,,,,,,,,,,,,,,,,
3394,VA,Virginia,02,H0VA02084,(I),E. Scott ,Rigell,"Rigell, E. Scott ",,R,Unopposed,,,,101558,58.6836935166994%,,,,,W,
3395,VA,Virginia,02,H4VA02052,,Suzanne D.,Patrick,"Patrick, Suzanne D.",,D,Unopposed,,,,71178,41.1290881775107%,,,,,,
3396,VA,Virginia,02,n/a,,,Scattered,Scattered,,W,,,,,324,0.187218305789899%,,,,,,
3397,VA,Virginia,02,n/a,,,,,District Votes:,,,,,,173060,,,,,,,
3398,VA,Virginia,,n/a,,,,,,,,,,,,,,,,,,
3399,VA,Virginia,03,H6VA01117 ,(I),"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",,D,Unopposed,,,,139197,94.4335897749013%,,,,,W,
3400,VA,Virginia,03,n/a,,,Scattered,Scattered,,W,,,,,8205,5.56641022509871%,,,,,,
3401,VA,Virginia,03,n/a,,,,,District Votes:,,,,,,147402,,,,,,,
3402,VA,Virginia,,n/a,,,,,,,,,,,,,,,,,,
3403,VA,Virginia,04,H2VA04052 ,(I),J. Randy,Forbes,"Forbes, J. Randy",,R,Unopposed,,,,120684,60.1501211136475%,,,,,W,
3404,VA,Virginia,04,H4VA04033,,Elliott G.,Fausz,"Fausz, Elliott G.",,D,**,,,,75270,37.51532610971%,,,,,,"*  In Virginia, the political parties may choose to nominate by convention rather than by primary election.  The Democratic Party convention dates were 6/7/14 (District 1) and 5/31/14 (District 5).  Democratic caucuses were held on 5/29/2014 (District 4), 6/8/14 (District 7) and 6/10/14 (District 10).  The Republican Party convention dates were 4/26/14 (District 8) and 5/10/14 (District 11).  A Republican Party canvass was held on 4/26/14 for District 10.  The vote totals in these districts are from the applicable convention, caucus or party canvass, and the nominees are noted with two asterisks."
3405,VA,Virginia,04,H4VA04041,,Bo C.,Brown,"Brown, Bo C.",,LIB,,,,,4427,2.20646138817173%,,,,,,
