1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES
3311,SD,South Dakota,00,H6SD01091,,Paula,Hawks,"Hawks, Paula",,D,Unopposed,,,,132810,35.8972141210305%,,,,,,
3312,SD,South Dakota,00,n/a,,,,,District Votes:,,,,,,369973,,,,,,,
3313,SD,South Dakota,H,n/a,,,,,Total State Votes:,,,,,,369973,,,,,,,
3314,,,,n/a,,,,,,,,,,,,,,,,,,
3315,TN,Tennessee,,n/a,,,,,,,,,,,,,,,,,,
3316,TN,Tennessee,01,H6TN01388 ,(I),Phil,Roe,"Roe, Phil",,R,35350,82.1653534156149%,,,198293,78.3689358759016%,,,,,W,
3317,TN,Tennessee,01,H6TN01503,,Clint,Tribble,"Tribble, Clint",,R,7673,17.8346465843851%,,,,,,,,,,
3318,TN,Tennessee,01,n/a,,,,,Party Votes:,R,43023,,,,,,,,,,,
3319,TN,Tennessee,01,H6TN00091 ,,Alan,Bohms,"Bohms, Alan",,D,4161,100%,,,39024,15.4229819187827%,,,,,,
3320,TN,Tennessee,01,n/a,,,,,Party Votes:,D,4161,,,,,,,,,,,
3321,TN,Tennessee,01,H4TN01144,,Robert D.,Franklin,"Franklin, Robert D.",,IND,,,,,15702,6.2057108981326%,,,,,,
3322,TN,Tennessee,01,n/a,,Paul ,Krane,"Krane, Paul ",,W,,,,,6,0.00237130718308468%,,,,,,
3323,TN,Tennessee,01,n/a,,,,,District Votes:,,47184,,,,253025,,,,,,,
3324,TN,Tennessee,01,n/a,,,,,,,,,,,,,,,,,,
3325,TN,Tennessee,02,H8TN02069 ,(I),"John J., Jr.",Duncan,"Duncan, John J., Jr.",,R,28806,100%,,,212455,75.64552653317%,,,,,W,
3326,TN,Tennessee,02,n/a,,,,,Party Votes:,R,28806,,,,,,,,,,,
3327,TN,Tennessee,02,H6TN02147,,Stuart,Starr,"Starr, Stuart",,D,7851,100%,,,68401,24.35447346683%,,,,,,
3328,TN,Tennessee,02,n/a,,,,,Party Votes:,D,7851,,,,,,,,,,,
3329,TN,Tennessee,02,n/a,,,,,District Votes:,,36657,,,,280856,,,,,,,
3330,TN,Tennessee,02,n/a,,,,,,,,,,,,,,,,,,
3331,TN,Tennessee,03,H0TN03254,(I),Chuck,Fleischmann,"Fleischmann, Chuck",,R,31964,83.8972151500039%,,,176613,66.3943670443524%,,,,,W,
3332,TN,Tennessee,03,H6TN03145 ,,Geoffery Suhmer,Smith,"Smith, Geoffery Suhmer",,R,3076,8.07370272185622%,,,,,,,,,,
3333,TN,Tennessee,03,H6TN03186,,Allan,Levene,"Levene, Allan",,R,3059,8.02908212813985%,,,,,,,,,,
3334,TN,Tennessee,03,n/a,,,,,Party Votes:,R,38099,,,,,,,,,,,
3335,TN,Tennessee,03,H6TN03152,,Melody,Shekari,"Shekari, Melody",,D,8660,53.9261473317143%,,,76727,28.844086223619%,,,,,,
3336,TN,Tennessee,03,H6TN03160,,Michael,Friedman,"Friedman, Michael",,D,5329,33.1838844261785%,,,,,,,,,,
3337,TN,Tennessee,03,H6TN03178,,George Ryan,Love,"Love, George Ryan",,D,2070,12.8899682421072%,,,,,,,,,,
3338,TN,Tennessee,03,n/a,,,,,Party Votes:,D,16059,,,,,,,,,,,
3339,TN,Tennessee,03,H6TN04218,,Rick,Tyler,"Tyler, Rick",,IND,,,,,5098,1.91649812410246%,,,,,,
3340,TN,Tennessee,03,H4TN03181,,Cassandra,Mitchell,"Mitchell, Cassandra",,IND,,,,,5075,1.90785170259317%,,,,,,
3341,TN,Tennessee,03,H6TN03194,,Topher,Kersting,"Kersting, Topher",,IND,,,,,2493,0.937196905332962%,,,,,,
3342,TN,Tennessee,03,n/a,,,,,District Votes:,,54158,,,,266006,,,,,,,
3343,TN,Tennessee,03,n/a,,,,,,,,,,,,,,,,,,
3344,TN,Tennessee,04,H0TN04195 ,(I),Scott,DesJarlais,"DesJarlais, Scott",,R,24211,52.1148589017801%,,,165796,65.0341064655189%,,,,,W,
3345,TN,Tennessee,04,H6TN04184,,Grant,Starrett,"Starrett, Grant",,R,20138,43.3476117700239%,,,,,,,,,,
3346,TN,Tennessee,04,H6TN04192,,Erran,Persley,"Persley, Erran",,R,1615,3.47633295305336%,,,,,,,,,,
3347,TN,Tennessee,04,H4TN04155 ,,"Yomi ""Fapas""",Faparusi,"Faparusi, Yomi ""Fapas""",,R,493,1.06119637514261%,,,,,,,,,,
3348,TN,Tennessee,04,n/a,,,,,Party Votes:,R,46457,,,,,,,,,,,
3349,TN,Tennessee,04,H6TN05314,,Steven,Reynolds,"Reynolds, Steven",,D,11511,100%,,,89141,34.9658935344811%,,,,,,
3350,TN,Tennessee,04,n/a,,,,,Party Votes:,D,11511,,,,,,,,,,,
3351,TN,Tennessee,04,n/a,,,,,District Votes:,,57968,,,,254937,,,,,,,
3352,TN,Tennessee,04,n/a,,,,,,,,,,,,,,,,,,
3353,TN,Tennessee,05,H2TN05131 ,(I),Jim,Cooper,"Cooper, Jim",,D,32103,100%,,,171111,62.5533734974995%,,,,,W,
3354,TN,Tennessee,05,n/a,,,,,Party Votes:,D,32103,,,,,,,,,,,
3355,TN,Tennessee,05,H6TN05322,,Stacy Ries,Snyder,"Snyder, Stacy Ries",,R,7666,50.8186940669539%,,,102433,37.4466265025005%,,,,,,
3356,TN,Tennessee,05,H2TN05263,,"John ""Big John""",Smith,"Smith, John ""Big John""",,R,4295,28.4719920450779%,,,,,,,,,,
3357,TN,Tennessee,05,H6TN05314,,Jody,Ball,"Ball, Jody",,R,3124,20.7093138879682%,,,,,,,,,,
3358,TN,Tennessee,05,n/a,,,,,Party Votes:,R,15085,,,,,,,,,,,
3359,TN,Tennessee,05,n/a,,,,,District Votes:,,47188,,,,273544,,,,,,,
3360,TN,Tennessee,05,n/a,,,,,,,,,,,,,,,,,,
3361,TN,Tennessee,06,H0TN06257,(I),Diane,Black,"Black, Diane",,R,33215,63.655876885337%,,,202234,71.0865056768252%,,,,,W,
3362,TN,Tennessee,06,H4TN04130,,Joe S.,Carr,"Carr, Joe S.",,R,16665,31.9381360317369%,,,,,,,,,,
3363,TN,Tennessee,06,H6TN04176,,Donald,Strong,"Strong, Donald",,R,1354,2.59491366258456%,,,,,,,,,,
3364,TN,Tennessee,06,H0TN04211,,Tommy N.,Hay,"Hay, Tommy N.",,R,945,1.81107342034152%,,,,,,,,,,
3365,TN,Tennessee,06,n/a,,,,,Party Votes:,R,52179,,,,,,,,,,,
3366,TN,Tennessee,06,H6TN06155,,David W.,Kent,"Kent, David W.",,D,7551,67.0306258322237%,,,61995,21.7916271222187%,,,,,,
3367,TN,Tennessee,06,H6TN06148 ,,Flo,Matheson,"Matheson, Flo",,D,3714,32.9693741677763%,,,,,,,,,,
3368,TN,Tennessee,06,n/a,,,,,Party Votes:,D,11265,,,,,,,,,,,
3369,TN,Tennessee,06,H6TN06163,,David,Ross,"Ross, David",,IND,,,,,20261,7.1218672009561%,,,,,,
3370,TN,Tennessee,06,n/a,,,,,District Votes:,,63444,,,,284490,,,,,,,
3371,TN,Tennessee,06,n/a,,,,,,,,,,,,,,,,,,
3372,TN,Tennessee,07,H2TN06030 ,(I),Marsha,Blackburn,"Blackburn, Marsha",,R,38490,100%,,,200407,72.2153556770313%,,,,,W,
3373,TN,Tennessee,07,n/a,,,,,Party Votes:,R,38490,,,,,,,,,,,
3374,TN,Tennessee,07,H6TN07146,,Tharon,Chandler,"Chandler, Tharon",,D,9956,100%,,,65226,23.5037637876424%,,,,,,
3375,TN,Tennessee,07,n/a,,,,,Party Votes:,D,9956,,,,,,,,,,,
3376,TN,Tennessee,07,H2TN07194,,Leonard D.,Ladner,"Ladner, Leonard D.",,IND,,,,,11880,4.28088053532627%,,,,,,
3377,TN,Tennessee,07,n/a,,,,,District Votes:,,48446,,,,277513,,,,,,,
3378,TN,Tennessee,07,n/a,,,,,,,,,,,,,,,,,,
3379,TN,Tennessee,08,H2TN07103,,David,Kustoff,"Kustoff, David",,R,16889,27.4483991548838%,,,194386,68.7524979397524%,,,,,W,
3380,TN,Tennessee,08,H6TN08169 ,,George,Flinn,"Flinn, George",,R,14200,23.0781732488217%,,,,,,,,,,
3381,TN,Tennessee,08,H6TN08177 ,,Mark H.,Luttrell,"Luttrell, Mark H.",,R,10878,17.679180887372%,,,,,,,,,,
3382,TN,Tennessee,08,H6TN08151,,Brian,Kelsey,"Kelsey, Brian",,R,7942,12.9075247846579%,,,,,,,,,,
3383,TN,Tennessee,08,H6TN08185 ,,Brad,Greer,"Greer, Brad",,R,6819,11.0823988298391%,,,,,,,,,,
3384,TN,Tennessee,08,H8TN07043 ,,Tom,Leatherwood,"Leatherwood, Tom",,R,2620,4.25808548675443%,,,,,,,,,,
3385,TN,Tennessee,08,H6TN08235 ,,Hunter,Baker,"Baker, Hunter",,R,1014,1.64797659678206%,,,,,,,,,,
3386,TN,Tennessee,08,H6TN08201,,Ken,Atkins,"Atkins, Ken",,R,410,0.666341621973021%,,,,,,,,,,
3387,TN,Tennessee,08,H6TN08268,,Raymond,Honeycutt,"Honeycutt, Raymond",,R,231,0.37542662116041%,,,,,,,,,,
3388,TN,Tennessee,08,H6TN08276 ,,George B.,Howell,"Howell, George B.",,R,211,0.342922151795872%,,,,,,,,,,
3389,TN,Tennessee,08,H6TN08284,,David,Wharton,"Wharton, David",,R,131,0.212904274337721%,,,,,,,,,,
3390,TN,Tennessee,08,H6TN08219 ,,Dave,Bault,"Bault, Dave",,R,109,0.17714935803673%,,,,,,,,,,
3391,TN,Tennessee,08,H6TN08193 ,,David J,Maldonado,"Maldonado, David J",,R,76,0.123516983585243%,,,,,,,,,,
3392,TN,Tennessee,08,n/a,,,,,Party Votes:,R,61530,,,,,,,,,,,
3393,TN,Tennessee,08,H4TN08057,,Rickey,Hobson,"Hobson, Rickey",,D,7774,54.7966448156763%,,,70925,25.0855046987794%,,,,,,
3394,TN,Tennessee,08,H6TN08243 ,,Gregory Alan,Frye,"Frye, Gregory Alan",,D,6413,45.2033551843237%,,,,,,,,,,
3395,TN,Tennessee,08,n/a,,,,,Party Votes:,D,14187,,,,,,,,,,,
3396,TN,Tennessee,08,H6TN08292 ,,Shelia L.,Godwin,"Godwin, Shelia L.",,IND,,,,,6442,2.27847474472382%,,,,,,
3397,TN,Tennessee,08,H2TN08077,,James,Hart,"Hart, James",,IND,,,,,4057,1.43492270092278%,,,,,,
3398,TN,Tennessee,08,H6TN08300,,Adrian M.,Montague,"Montague, Adrian M.",,IND,,,,,2497,0.883165389254173%,,,,,,
3399,TN,Tennessee,08,H0TN08329,,Mark J.,Rawles,"Rawles, Mark J.",,IND,,,,,2445,0.864773478865219%,,,,,,
3400,TN,Tennessee,08,H6TN08318 ,,Karen Free Spirit,Talley-Lane,"Talley-Lane, Karen Free Spirit",,IND,,,,,1981,0.700661047702249%,,,,,,
3401,TN,Tennessee,08,n/a,,,,,District Votes:,,75717,,,,282733,,,,,,,
3402,TN,Tennessee,08,n/a,,,,,,,,,,,,,,,,,,
3403,TN,Tennessee,09,H6TN09068,(I),Steve,Cohen,"Cohen, Steve",,D,35645,85.5452625515983%,,,171631,78.7453488532142%,,,,,W,
3404,TN,Tennessee,09,H6TN09423,,Justin,Ford,"Ford, Justin",,D,4165,9.99568013823558%,,,,,,,,,,
3405,TN,Tennessee,09,H6TN09415 ,,M. LaTroy,Williams,"Williams, M. LaTroy",,D,1452,3.48468848996832%,,,,,,,,,,
3406,TN,Tennessee,09,H2TN05248,,Larry,Crim,"Crim, Larry",,D,406,0.974368820197754%,,,,,,,,,,
3407,TN,Tennessee,09,n/a,,,,,Party Votes:,D,41668,,,,,,,,,,,
3408,TN,Tennessee,09,H4TN09071,,Wayne,Alberson,"Alberson, Wayne",,R,8381,100%,,,41123,18.8674830356446%,,,,,,
3409,TN,Tennessee,09,n/a,,,,,Party Votes:,R,8381,,,,,,,,,,,
3410,TN,Tennessee,09,H4TN09097,,Paul,Cook,"Cook, Paul",,IND,,,,,5203,2.38716811114119%,,,,,,
3411,TN,Tennessee,09,n/a,,,,,District Votes:,,50049,,,,217957,,,,,,,
3412,TN,Tennessee,09,n/a,,,,,,,,,,,,,,,,,,
3413,TN,Tennessee,H,n/a,,,,,Total State Votes:,,480811,,,,2391061,,,,,,,
3414,,,,n/a,,,,,,,,,,,,,,,,,,
3415,TX,Texas,,n/a,,,,,,,,,,,,,,,,,,
3416,TX,Texas,01,H4TX04039,(I),Louie ,Gohmert,"Gohmert, Louie ",,R,96313,81.9496796480809%,,,192434,73.89683152272%,,,,,W,
3417,TX,Texas,01,H6TX01246,,Simon,Winston,"Winston, Simon",,R,16335,13.8989338620062%,,,,,,,,,,
3418,TX,Texas,01,H6TX01253,,Anthony,Culler,"Culler, Anthony",,R,4879,4.15138648991296%,,,,,,,,,,
3419,TX,Texas,01,n/a,,,,,Party Votes:,R,117527,,,,,,,,,,,
3420,TX,Texas,01,H6TX01238,,Shirley J.,McKellar,"McKellar, Shirley J.",,D,17139,100%,,,62847,24.1339585037384%,,,,,,
3421,TX,Texas,01,n/a,,,,,Party Votes:,D,17139,,,,,,,,,,,
3422,TX,Texas,01,H6TX01261,,Phil,Gray,"Gray, Phil",,LIB,*,,,,5062,1.94386522739229%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3423,TX,Texas,01,H6TX01279,,Renee,Culler,"Culler, Renee",,W,,,,,66,0.0253447461493266%,,,,,,
3424,TX,Texas,01,n/a,,,,,District Votes:,,134666,,,,260409,,,,,,,
3425,TX,Texas,01,n/a,,,,,,,,,,,,,,,,,,
3426,TX,Texas,02,H4TX02108,(I),Ted,Poe,"Poe, Ted",,R,75404,100%,,,168692,60.629106226369%,,,,,W,
3427,TX,Texas,02,n/a,,,,,Party Votes:,R,75404,,,,,,,,,,,
3428,TX,Texas,02,H6TX02160,,Pat ,Bryan,"Bryan, Pat ",,D,25814,100%,,,100231,36.0237352463376%,,,,,,
3429,TX,Texas,02,n/a,,,,,Party Votes:,D,25814,,,,,,,,,,,
3430,TX,Texas,02,H4TX02173,,James B.,Veasaw,"Veasaw, James B.",,LIB,*,,,,6429,2.31062838741213%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3431,TX,Texas,02,H6TX02186 ,,Christopher,Hill,"Hill, Christopher",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3432,TX,Texas,02,H6TX02178,,Joshua,Darr,"Darr, Joshua",,GRE,*,,,,2884,1.03653013988125%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3433,TX,Texas,02,n/a,,,,,District Votes:,,101218,,,,278236,,,,,,,
3434,TX,Texas,02,n/a,,,,,,,,,,,,,,,,,,
3435,TX,Texas,03,H2TX03118,(I),Sam,Johnson,"Johnson, Sam",,R,65451,74.6271549758278%,,,193684,61.201957866065%,,,,,W,
3436,TX,Texas,03,H6TX03150,,John Calvin,Slavens,"Slavens, John Calvin",,R,10043,11.4510170573748%,,,,,,,,,,
3437,TX,Texas,03,H6TX03184,,Keith L.,Thurgood,"Thurgood, Keith L.",,R,7173,8.17864635592447%,,,,,,,,,,
3438,TX,Texas,03,H6TX03176,,David,Cornette,"Cornette, David",,R,5037,5.74318161087294%,,,,,,,,,,
3439,TX,Texas,03,n/a,,,,,Party Votes:,R,87704,,,,,,,,,,,
3440,TX,Texas,03,H6TX03192,,Adam P.,Bell,"Bell, Adam P.",,D,14270,60.3000211282485%,,,109420,34.5754849636771%,,,,,,
3441,TX,Texas,03,H6TX03168,,Michael A. ,Filak,"Filak, Michael A. ",,D,9395,39.6999788717515%,,,,,,,,,,
3442,TX,Texas,03,n/a,,,,,Party Votes:,D,23665,,,,,,,,,,,
3443,TX,Texas,03,H6TX03200,,Scott,Jameson,"Jameson, Scott",,LIB,*,,,,10448,3.30145007220342%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3444,TX,Texas,03,H2TX27117,,Christopher John,Claytor,"Claytor, Christopher John",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3445,TX,Texas,03,H4TX03098,,Paul,Blair,"Blair, Paul",,GRE,*,,,,2915,0.921107098054458%,,,,,,
3446,TX,Texas,03,n/a,,,,,District Votes:,,111369,,,,316467,,,,,,,
3447,TX,Texas,03,n/a,,,,,,,,,,,,,,,,,,
3448,TX,Texas,04,H4TX04153,(I),John,Ratcliffe,"Ratcliffe, John",,R,77254,68.0376235182217%,,,216643,87.9875720900008%,,,,,W,
3449,TX,Texas,04,H0TX04136,,Lou,Gigliotti,"Gigliotti, Lou",,R,23939,21.0830852694062%,,,,,,,,,,
3450,TX,Texas,04,H6TX04117,,Ray ,Hall,"Hall, Ray ",,R,12353,10.8792912123721%,,,,,,,,,,
3451,TX,Texas,04,n/a,,,,,Party Votes:,R,113546,,,,,,,,,,,
3452,TX,Texas,04,H6TX04125,,Cody,Wommack,"Wommack, Cody",,LIB,*,,,,29577,12.0124279099992%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3453,TX,Texas,04,n/a,,,,,District Votes:,,113546,,,,246220,,,,,,,
3454,TX,Texas,04,n/a,,,,,,,,,,,,,,,,,,
3455,TX,Texas,05,H2TX05121,(I),Jeb,Hensarling,"Hensarling, Jeb",,R,73143,100%,,,155469,80.6060920285159%,,,,,W,
3456,TX,Texas,05,n/a,,,,,Party Votes:,R,73143,,,,,,,,,,,
3457,TX,Texas,05,H8TX05052,,Ken,Ashby,"Ashby, Ken",,LIB,*,,,,37406,19.3939079714841%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3458,TX,Texas,05,n/a,,,,,District Votes:,,73143,,,,192875,,,,,,,
3459,TX,Texas,05,n/a,,,,,,,,,,,,,,,,,,
3460,TX,Texas,06,H4TX06117,(I),Joe,Barton,"Barton, Joe",,R,55285,68.6454673007438%,,,159444,58.3411392775599%,,,,,W,
3461,TX,Texas,06,H6TX06146,,Steven,Fowler,"Fowler, Steven",,R,17960,22.3003091746651%,,,,,,,,,,
3462,TX,Texas,06,H6TX06153,,Collin,Baker,"Baker, Collin",,R,7292,9.05422352459118%,,,,,,,,,,
3463,TX,Texas,06,n/a,,,,,Party Votes:,R,80537,,,,,,,,,,,
3464,TX,Texas,06,H6TX06203,,Ruby Faye,Woolridge,"Woolridge, Ruby Faye",,D,23294,69.7028636404441%,,,106667,39.029843100521%,,,,,,
3465,TX,Texas,06,H6TX06161,,Jeffrey,Roseman,"Roseman, Jeffrey",,D,5993,17.9329124150932%,,,,,,,,,,
3466,TX,Texas,06,H2TX06137,,Don,Jaquess,"Jaquess, Don",,D,4132,12.3642239444627%,,,,,,,,,,
3467,TX,Texas,06,n/a,,,,,Party Votes:,D,33419,,,,,,,,,,,
3468,TX,Texas,06,H6TX06195,,"Darrel, Jr.",Smith,"Smith, Darrel, Jr.",,GRE,*,,,,7185,2.62901762191909%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3469,TX,Texas,06,n/a,,,,,District Votes:,,113956,,,,273296,,,,,,,
3470,TX,Texas,06,n/a,,,,,,,,,,,,,,,,,,
3471,TX,Texas,07,H0TX07055,(I),John,Culberson,"Culberson, John",,R,44290,57.2962483829237%,,,143542,56.1735666234889%,,,,,W,
3472,TX,Texas,07,H6TX07110,,James ,Lloyd,"Lloyd, James ",,R,19217,24.8602846054334%,,,,,,,,,,
3473,TX,Texas,07,H6TX07128,,Maria,Espinoza,"Espinoza, Maria",,R,13793,17.843467011643%,,,,,,,,,,
3474,TX,Texas,07,n/a,,,,,Party Votes:,R,77300,,,,,,,,,,,
3475,TX,Texas,07,H2TX07036,,James,Cargas,"Cargas, James",,D,24190,100%,,,111991,43.8264333765111%,,,,,,
3476,TX,Texas,07,n/a,,,,,Party Votes:,D,24190,,,,,,,,,,,
3477,TX,Texas,07,n/a,,,,,District Votes:,,101490,,,,255533,,,,,,,
3478,TX,Texas,07,n/a,,,,,,,,,,,,,,,,,,
3479,TX,Texas,08,H6TX08100,(I),Kevin,Brady,"Brady, Kevin",,R,65059,53.4242638243361%,,,236379,100%,,,,,W,
3480,TX,Texas,08,H6TX08175,,Steve ,Toth,"Toth, Steve ",,R,45436,37.3105158567229%,,,,,,,,,,
3481,TX,Texas,08,H6TX08183,,Craig,McMichael,"McMichael, Craig",,R,6050,4.96805662763389%,,,,,,,,,,
3482,TX,Texas,08,H6TX08167,,Andre,Dean,"Dean, Andre",,R,5233,4.29716369130713%,,,,,,,,,,
3483,TX,Texas,08,n/a,,,,,Party Votes:,R,121778,,,,,,,,,,,
3484,TX,Texas,08,n/a,,,,,District Votes:,,121778,,,,236379,,,,,,,
3485,TX,Texas,08,n/a,,,,,,,,,,,,,,,,,,
3486,TX,Texas,09,H4TX09095 ,(I),Al,Green,"Green, Al",,D,44487,100%,,,152032,80.64374108199%,,,,,W,
3487,TX,Texas,09,n/a,,,,,Party Votes:,D,44487,,,,,,,,,,,
3488,TX,Texas,09,H6TX09082,,Jeff ,Martin,"Martin, Jeff ",,R,11696,100%,,,36491,19.35625891801%,,,,,,
3489,TX,Texas,09,n/a,,,,,Party Votes:,R,11696,,,,,,,,,,,
3490,TX,Texas,09,n/a,,,,,District Votes:,,56183,,,,188523,,,,,,,
3491,TX,Texas,09,n/a,,,,,,,,,,,,,,,,,,
3492,TX,Texas,10,H4TX10093 ,(I),Michael T.,McCaul,"McCaul, Michael T.",,R,76646,100%,,,179221,57.3323736404351%,,,,,W,
3493,TX,Texas,10,n/a,,,,,Party Votes:,R,76646,,,,,,,,,,,
3494,TX,Texas,10,H2TX10113 ,,Tawana W. ,Cadien,"Cadien, Tawana W. ",,D,22660,51.9474565003095%,,,120170,38.4420985284709%,,,,,,
3495,TX,Texas,10,H6TX10148 ,,Scot B.,Gallaher,"Gallaher, Scot B.",,D,20961,48.0525434996905%,,,,,,,,,,
3496,TX,Texas,10,n/a,,,,,Party Votes:,D,43621,,,,,,,,,,,
3497,TX,Texas,10,H4TX10184,,Bill,Kelsey,"Kelsey, Bill",,LIB,*,,,,13209,4.22552783109405%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3498,TX,Texas,10,n/a,,,,,District Votes:,,120267,,,,312600,,,,,,,
3499,TX,Texas,10,n/a,,,,,,,,,,,,,,,,,,
3500,TX,Texas,11,H4TX19136,(I),Mike,Conaway,"Conaway, Mike",,R,101056,100%,,,201871,89.5024562399135%,,,,,W,
3501,TX,Texas,11,n/a,,,,,Party Votes:,R,101056,,,,,,,,,,,
3502,TX,Texas,11,H6TX11096 ,,Nicholas,Landholt,"Landholt, Nicholas",,LIB,*,,,,23677,10.4975437600865%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3503,TX,Texas,11,n/a,,,,,District Votes:,,101056,,,,225548,,,,,,,
3504,TX,Texas,11,n/a,,,,,,,,,,,,,,,,,,
3505,TX,Texas,12,H6TX12060,(I),Kay ,Granger,"Granger, Kay ",,R,87329,100%,,,196482,69.4000671105381%,,,,,W,
3506,TX,Texas,12,n/a,,,,,Party Votes:,R,87329,,,,,,,,,,,
3507,TX,Texas,12,H6TX12136,,Bill,Bradshaw,"Bradshaw, Bill",,D,25839,100%,,,76029,26.854458435618%,,,,,,
3508,TX,Texas,12,n/a,,,,,Party Votes:,D,25839,,,,,,,,,,,
3509,TX,Texas,12,H4TX12032,,Ed,Colliver,"Colliver, Ed",,LIB,*,,,,10604,3.74547445384384%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3510,TX,Texas,12,n/a,,,,,District Votes:,,113168,,,,283115,,,,,,,
3511,TX,Texas,12,n/a,,,,,,,,,,,,,,,,,,
3512,TX,Texas,13,H4TX13014,(I),Mac ,Thornberry,"Thornberry, Mac ",,R,98033,100%,,,199050,89.9693548241292%,,,,,W,
3513,TX,Texas,13,n/a,,,,,Party Votes:,R,98033,,,,,,,,,,,
3514,TX,Texas,13,H6TX13142,,Calvin,DeWeese,"DeWeese, Calvin",,LIB,*,,,,14725,6.65560788638685%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
