cand_id,cycle,state,district,cand_name_first,cand_name_last,party,outcome,unopposed,votes,vote_share
H8FL11148,2018,FL,11,Luis,Saldana,W,0,False,58,0.000157820552589618
H6FL09070,2018,FL,12,Gus Michael,Bilirakis,REP,1,False,194564,0.580930257555581
H8FL12088,2018,FL,12,Chris,Hunter,DEM,0,False,132844,0.396646343284028
H8FL12096,2018,FL,12,Angelika,Purkis,NPA,0,False,7510,0.022423399160391502
H6FL13205,2018,FL,13,Charlie,Crist,DEM,1,False,182717,0.5764470566708
H8FL13136,2018,FL,13,George,Buck,REP,0,False,134254,0.4235529433292
H6FL00103,2018,FL,15,Jeffrey G.,Rabinowitz,W,0,False,3,1.0506703276690499e-05
H8FL15206,2018,FL,15,Dave,Johnson,W,0,False,15,5.25335163834526e-05
H8FL15230,2018,FL,15,Ross,Spano,REP,1,False,151380,0.530168247341804
H8FL15271,2018,FL,15,Kristen,Carlson,DEM,0,False,134132,0.469761707969685
H8FL15297,2018,FL,15,Alek,Bynzar,W,0,False,2,7.00446885112702e-06
H6FL13148,2018,FL,16,Vern,Buchanan,REP,1,False,197483,0.545614539185403
H8FL16055,2018,FL,16,David,Shapiro,DEM,0,False,164463,0.45438546081459696
H4FL17037,2018,FL,17,Allen,Ellison,DEM,0,False,117194,0.377412082957619
H8FL17053,2018,FL,17,Greg,Steube,REP,1,False,193326,0.622587917042381
H6FL18097,2018,FL,18,Brian,Mast,REP,1,False,185905,0.543011867659387
H8FL18028,2018,FL,18,Lauren,Baer,DEM,0,False,156454,0.456988132340613
H6FL19087,2018,FL,19,Francis,Rooney,REP,1,False,211465,0.622675622116152
H8FL19067,2018,FL,19,David,Holden,DEM,0,False,128106,0.377218373001734
H8FL19083,2018,FL,19,Pete,Pollard,W,0,False,36,0.00010600488211373699
H2FL23021,2018,FL,20,Alcee L.,Hastings,DEM,1,False,202659,0.9991864868062951
H4FL20064,2018,FL,20,Jay,Bonner,W,0,False,165,0.000813513193704887
H0FL19080,2018,FL,22,Ted,Deutch,DEM,1,False,184634,0.620236963481287
H8FL22061,2018,FL,22,Nicolas,Kimaz,REP,0,False,113049,0.37976303651871296
H2FL20043,2018,FL,23,"Joseph ""Joe""",Kaufman,REP,0,False,99446,0.35983442246875497
H4FL20023,2018,FL,23,Debbie,Wasserman Schultz,DEM,1,False,161611,0.584771643400418
H6FL23063,2018,FL,23,"Timothy A. ""Tim""",Canova,NPA,0,False,13697,0.0495610892801575
H6FL23089,2018,FL,23,Don,Endriss,NPA,0,False,1612,0.00583284485066904
H2FL25018,2018,FL,25,Mario,Diaz-Balart,REP,1,False,128672,0.604533815687472
H8FL27086,2018,FL,25,Mary,Barzee Flores,DEM,0,False,84173,0.395466184312528
H4FL26038,2018,FL,26,Carlos,Curbelo,REP,0,False,115678,0.491253848603886
H8FL26039,2018,FL,26,Debbie,Mucarsel-Powell,DEM,1,False,119797,0.508746151396114
H8FL27144,2018,FL,27,Mayra,Joli,NPA,0,False,6255,0.0247638428099736
H8FL27185,2018,FL,27,Maria Elvira,Salazar,REP,0,False,115588,0.45761839531882204
H8FL27193,2018,FL,27,Donna,Shalala,DEM,1,False,130743,0.517617761871204
H4GA01039,2018,GA,1,"Earl L. ""Buddy""",Carter,REP,1,False,144741,0.577386579863812
H8GA01063,2018,GA,1,Lisa M.,Ring,DEM,0,False,105942,0.422613420136188
H2GA02031,2018,GA,2,Sanford,Bishop,DEM,1,False,136699,0.59649344812389
H8GA02087,2018,GA,2,"Herman, Jr.",West,REP,0,False,92472,0.40350655187610995
H6GA03113,2018,GA,3,Drew,Ferguson,REP,1,False,191996,0.6552630321563381
H8GA03051,2018,GA,3,Chuck,Enderlin,DEM,0,False,101010,0.344736967843662
H6GA04129,2018,GA,4,"Henry C. ""Hank,"" Jr.",Johnson,DEM,1,False,227717,0.78846919590456
H8GA04125,2018,GA,4,Joe,Profit,REP,0,False,61092,0.21153080409544
H6GA05217,2018,GA,5,John R.,Lewis,DEM,1,False,275406,1.0
H8GA06286,2018,GA,6,Karen,Handel,REP,0,False,156875,0.49482386636049397
H8GA06393,2018,GA,6,Lucy,McBath,DEM,1,False,160139,0.505119357036514
H8GA06419,2018,GA,6,"Jeremy ""Carlton Heston""",Stubbs,W,0,False,18,5.6776602992757797e-05
H0GA07133,2018,GA,7,Rob,Woodall,REP,1,False,140430,0.500747037701335
